datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4,total,new
2010-05-30,1665.7,176.892,346272.5,7058.99999999999,2405,2976,9708,12672.6666216,150.89,14.6932352941177
2010-05-31,1340.462,145.874,346593.9,5721.20000000001,1710,2171,10461,7999.03331085,143.42,14.4696470588236
2010-06-01,1268.964,136.97,346378,5354.2,970,400,11858,7921.40003155999,132.28,14.2270000000001
2010-06-02,980.898000000001,129.238,346084.500000001,4198.79999999999,0,656,8454,7238.3000128,91.1,13.6351764705883
2010-06-03,1394.186,164.036,345952.09,5982,2916,451,12304,7565.43336200002,156.71,13.5731764705883
2010-06-04,1420.554,185.244,346002.68,6052.80000000003,1695,397,12517,9066.90001102999,146.09,13.7238823529412
2010-06-05,2009.644,293.99,347184.55,8777.00000000001,10932,1253,12223,9086.0666842,244.08,14.4158235294118
2010-06-06,1746.79200000001,291.185999999999,347647.13,7614.99999999999,7609,574,11365,9565.1999591,195.48,14.9498235294118
2010-06-07,1012.082,184.11,348956.71,4367.39999999999,1821,488,6737,7822.03333949,90.46,14.8015294117648
2010-06-08,1362.034,198.334000000001,347150.67,5808.6,1513,821,11374,8992.56669319999,137.08,14.3035882352942
2010-06-09,1534.682,182.534,347308.9,6544.40000000002,2774,4269,8255,10280.0333492,152.98,14.5669411764706
2010-06-10,1215.19,173.226,348040,5171.79999999999,0,474,10870,8909.1666655,113.44,14.5231764705883
2010-06-11,1470.672,218.57,347692.74,6353.99999999999,3439,468,11728,8876.19998819999,156.35,14.7744117647059
2010-06-12,1973.382,271.764,346112.59,8416.00000000001,2705,3657,16185,10342.7000242,225.47,15.2804705882353
2010-06-13,1674.356,253.716,347332.21,7286.40000000002,4922,2516,9096,11371.93337,165.34,15.5445882352942
2010-06-14,1217.984,178.64,347928.24,5203.80000000001,958,473,10336,8532.73330680001,117.67,15.4691764705883
2010-06-15,1223.966,179.096,346900.75,5217.00000000002,0,488,10144,9767.43334090001,106.32,14.8538823529412
2010-06-16,1768.092,183.078,346681.99,7464.6,1875,4999,10336,12258.20002436,172.1,14.9786470588236
2010-06-17,1028.018,168.268,346215.01,4393.39999999998,0,488,8510,8135.6333583,89.98,14.6642941176471
2010-06-18,1332.316,171.418000000001,346353.71,5682.19999999998,977,454,11977,8797.266672,134.08,14.6748823529412
2010-06-19,1416.22,210.808,348053.24,6068.39999999999,2385,1803,9554,9861.66669364,137.42,14.9473529411765
2010-06-20,1672.55,144.08,346043.28,7091.2,1021,4195,12337,10322.8333217,175.53,15.0580588235295
2010-06-21,1660.89,169.68,346973.75,7124.6,3824,3525,11179,9153.5000256,185.28,15.2885882352942
2010-06-22,1520.588,209.434,346586.29,6597.60000000001,968,6176,9230,8969.13336477499,163.74,14.8160000000001
2010-06-23,1442.064,296.482000000001,345597.96,6311.8,5740,1500,10188,6606.39999506001,174.28,14.6912941176471
2010-06-24,1095.78,230.782,346765.66,4715.39999999998,973,883,8090,8316.999962,99.46,14.7442352941177
2010-06-25,1099.438,218.734,346363.99,4782.39999999998,0,689,10466,7168.96667331,111.55,14.5940588235295
2010-06-26,981.619999999999,294.49,347752.600000001,4323.80000000001,921,1221,7939,6279.33329005,100.81,14.2871764705883
2010-06-27,1139.964,304.71,345524.37,5018.8,2665,764,7690,7880.40000336001,111.19,14.2739411764706
2010-06-28,1471.34,280.887999999999,346217.78,6296.39999999998,0,809,12516,11197.33337938,133.25,14.1380588235295
2010-06-29,1368.808,322.904000000001,346089.42,5994.80000000001,1746,1979,8281,10807.46671806,120.06,13.5180000000001
2010-06-30,1384.136,238.588,346479.779999999,5894.99999999999,398,806,5214,16650.93340115,64.18,12.9229411764706
2010-07-01,1349.002,288.452,344612.47,5834.79999999999,877,921,7438,13247.3665963,92.36,12.7740588235295
2010-07-02,1140.928,297.298000000001,345067.370000001,5032.79999999999,822,932,6337,10924.4666673,80.91,12.6245882352942
2010-07-03,1120.074,314.906,347524.24,4926.60000000001,0,968,6151,11548.8999546,71.19,12.0310000000001
2010-07-04,1538.088,280.146000000001,346081.63,6569.00000000003,860,804,6597,17373.8000482,82.61,11.9876470588236
2010-07-05,1113.99,233.846,347302.89,4797.20000000001,841,837,6913,9975.49998787501,85.91,11.7042941176471
2010-07-06,1005.934,192.292,346362.77,4328.20000000002,0,771,8451,7543.5666744,92.22,11.4384117647059
2010-07-07,834.788,209.536,346546.73,3667.2,879,760,5762,6512.13336024001,74.01,10.8412352941177
2010-07-08,1212.652,246.894,346037.940000001,5226.40000000001,857,1350,8459,9544.86668426,106.66,10.3787647058824
2010-07-09,1083.478,314.074,346741.21,4785.39999999998,0,625,5356,12076.9666191,59.81,9.76741176470593
2010-07-10,1154.504,281.282,345690.030000001,5054.80000000003,907,1240,8921,8173.73334240002,110.68,9.39329411764711
2010-07-11,1193.572,302.624000000001,345274.49,5253.20000000002,848,594,7781,10669.8666525,92.23,9.3507647058824
2010-07-12,1109.574,285.912,345914.85,4892,1724,646,6444,9678.90000929999,88.14,9.21305882352946
2010-07-13,1382.114,287.722,346312.5,6106.19999999999,2273,2826,7894,10042.2333732,129.93,9.38435294117652
2010-07-14,1409.472,248.48,346092.36,6135.2,1064,598,7575,14254.20000578,92.37,9.27364705882358
2010-07-15,1634.358,192.38,346134.02,6894.19999999999,1071,2179,8203,15786.3000167,114.53,9.16352941176476
2010-07-16,820.056,196.728,347262.26,3581.4,0,568,3854,9245.60001646,44.22,8.71741176470593
2010-07-17,806.352,181.35,347305.26,3490.79999999997,0,541,6094,6804.20003481001,66.35,8.73017647058829
2010-07-18,812.038,169.93,347688.29,3481.39999999998,0,498,3943,9092.96667441002,44.41,8.44811764705888
2010-07-19,801.158,192.498,348263.36,3448.79999999998,0,549,6105,6698.63337255999,66.54,8.36358823529417
2010-07-20,855.824000000001,218.46,347974.54,3698.59999999999,9,550,5178,8526.73332937001,57.37,8.28229411764711
2010-07-21,1064.166,244.246,348077.96,4614.99999999998,2030,585,6178,8943.10001886,87.93,8.31358823529417
2010-07-22,1164.446,311.284000000001,347313.29,5041.6,0,2151,5604,11652.4333361,77.55,8.26441176470593
2010-07-23,1176.158,285.28,345431.4,5073.59999999996,897,2106,8295,8304.63332473003,112.98,8.38652941176476
2010-07-24,921.668000000002,285.854000000001,346027.490000001,4011.99999999999,0,2096,3892,9373.13331243001,59.88,8.30341176470593
2010-07-25,1130.41,258.166,346002.45,4850.79999999999,0,3732,7549,7559.16665681998,112.81,8.33958823529417
2010-07-26,884.15,177.86,346950.19,3827.99999999997,0,2246,4147,8342.833364505,63.93,8.36382352941181
2010-07-27,952.359999999998,174.73,345067.34,4070.79999999996,907,523,4042,10400.6666698,54.72,8.03464705882358
2010-07-28,862.654,182.866,346041.01,3720.19999999994,801,544,7232,5800.56667474001,85.77,7.99664705882358
2010-07-29,549.103999999999,177.266,346153.73,2433.19999999997,0,537,4158,4456.73333076,46.95,7.75435294117652
2010-07-30,551.260000000001,172.854,345670.68,2440.99999999996,0,534,4087,4566.66665973001,46.21,7.26188235294123
2010-07-31,554.616000000002,181.73,345140.43,2470.99999999997,0,548,4272,4423.59998205,48.2,7.00205882352946
2010-08-01,555.663999999999,184.490000000001,345313.88,2477.59999999997,0,558,4263,4440.06664814999,48.21,6.61194117647064
2010-08-02,549.482,183.244,346892.19,2449.19999999998,0,536,4191,4431.03335401,47.27,6.62988235294123
2010-08-03,615.212000000002,177.116000000001,347762.450000001,2668.39999999999,0,527,4096,5630.53330706001,46.23,6.51152941176476
2010-08-04,543.356,179.432,347613.05,2407.99999999997,0,532,4116,4407.93335938,46.48,6.52370588235299
2010-08-05,533.476,173.68,348277.52,2353.79999999998,0,517,4013,4361.26668062001,45.3,6.3987647058824
2010-08-06,524.746000000001,164.584,346972.66,2309.19999999998,0,507,3947,4291.76665409,44.54,6.32329411764711
2010-08-07,527.476000000001,168.026,347508.07,2329.99999999997,0,520,3968,4303.26667124,44.88,6.07005882352946
2010-08-08,528.46,168.092,346657.63,2337.79999999998,0,526,3958,4323.66671005002,44.84,12.9057924278075
2010-08-09,535.064000000001,171.492,347139.74,2359.39999999998,0,515,4042,4360.73334592999,45.57,12.9057924278075
2010-08-10,544.758000000001,181.808,348414.72,2397.39999999997,0,525,4141,4413.30004941001,46.66,12.9057924278075
2010-08-11,542.002000000002,176.064,346381.73,2407.19999999997,0,542,4118,4373.36666940001,46.6,12.9057924278075
2010-08-12,529.698000000001,169.098,346744.7,2338.19999999998,0,514,3982,4332.29999730001,44.96,12.9057924278075
2010-08-13,534.294000000002,165.538,347027.27,2353.79999999998,0,508,4097,4299.899998015,46.05,12.9057924278075
2010-08-14,554.270000000003,160.51,347278.859999999,2424.19999999999,0,512,4471,4254.83336312001,49.83,12.9057924278075
2010-08-15,1055.986,206.77,348028.74,4552.4,0,4361,5282,7956.76674685,96.43,12.9057924278075
2010-08-16,1129.73,185.016,347150.82,4921.19999999999,1530,463,7328,9507.83335086,93.21,12.9057924278075
2010-08-17,1218.222,159.978,346871.910000001,5154.19999999999,940,781,5948,12634.7000227,76.69,12.9057924278075
2010-08-18,1218.222,159.978,346871.910000001,5154.19999999999,940,781,5948,12634.7000227,76.69,12.9057924278075
2010-08-19,1218.222,159.978,346871.910000001,5154.19999999999,940,781,5948,12634.7000227,76.69,12.9057924278075
2010-08-20,1218.222,159.978,346871.910000001,5154.19999999999,940,781,5948,12634.7000227,76.69,12.9057924278075
2010-08-21,1218.222,159.978,346871.910000001,5154.19999999999,940,781,5948,12634.7000227,76.69,6.07247058823535
2010-08-22,1105.036,167.864,347239.49,4707.2,940,795,6045,10637.2666906,77.8,6.26364705882358
2010-08-23,765.658,206.796,348545.41,3352.19999999998,0,565,6106,6089.96667548499,66.71,6.39405882352946
2010-08-24,722.947999999997,175.458,347915.75,3247.00000000001,0,541,5712,5796.13332419999,62.53,6.49788235294123
2010-08-25,980.408,161.132,347207.48,4240.59999999998,969,522,8959,5890.13331921,104.5,6.84882352941182
2010-08-26,757.252,178.094,348211.89,3312.79999999998,0,538,5078,7004.86667126001,56.16,6.91111764705888
2010-08-27,2030.65,304.318,346837.62,8631.4,930,7583,12707,12624.1666977,212.2,7.88488235294123
2010-08-28,1442.856,237.504,349294.839999999,6165.80000000002,2086,549,12983,8429.60000752,156.18,8.52947058823535
2010-08-29,1668.48,191.694000000001,347051.44,7110.4,3005,534,13095,11174.00000079,166.34,9.24347058823535
2010-08-30,1494.802,180.656,347579.13,6310.80000000001,940,1470,11790,10713.3666766,142,9.80788235294123
2010-08-31,1365.106,168.46,347317.04,5909,2099,1723,7958,10971.76664113,117.8,10.207705882353
2010-09-01,1593.318,180.18,347418.490000001,6755.99999999999,1947,1194,13990,9424.3000494,171.31,10.6481764705883
2010-09-02,1392.492,170.312,346958.95,5887.80000000001,929,500,11785,9994.19999069999,132.14,10.8771764705883
2010-09-03,1346.414,168.596,346368.49,5721.79999999999,940,523,9747,11230.2333486,112.1,11.0854705882353
2010-09-04,1743.84,218.024,347186.799999999,7449.79999999999,2605,734,13241,12484.00004716,165.8,11.6096470588236
2010-09-05,1323.018,187.010000000001,348682.47,5707.8,1609,2732,7471,10238.2999852,118.12,11.8533529411765
2010-09-06,1422.876,161.204,348252.12,6058.00000000002,3164,532,10174,9844.60002457001,138.7,12.2181176470589
2010-09-07,1451.854,167.962,347436.229999999,6202.19999999998,1929,922,11829,9517.5666894,146.8,12.6305294117648
2010-09-08,1303.812,171.182,347016.97,5575.80000000002,1,495,7478,13756.2000042,79.74,12.6419411764706
2010-09-09,1238.714,167.954,346468.63,5330.39999999999,1813,2128,7016,9688.23332798,109.57,12.8940588235295
2010-09-10,1328.108,200.052,348218.21,5647.00000000001,966,654,10773,9742.1333306,123.93,13.2552352941177
2010-09-11,1463.31,235.63,348005.88,6209.20000000001,930,1427,8996,13035.50002186,113.53,13.3083529411765
2010-09-12,1612.092,201.358,347932.4,6848.20000000002,1805,2080,8891,14092.2000033,127.76,13.7295294117648
2010-09-13,1076.32,189.798,347263.59,4667.19999999999,1301,798,6710,9129.66668652,88.09,12.9994705882353
2010-09-14,1430.678,197.004,346955.5,6101.79999999999,1874,2705,10270,8995.63332642,148.49,12.9542352941177
2010-09-15,986.094000000001,219.558000000001,347467.36,4252.60000000001,0,898,6018,9518.89998216999,69.16,12.3825882352942
2010-09-16,1339.738,171.35,346192.949999999,5665,1038,739,10310,10241.9666536,120.87,12.2582941176471
2010-09-17,1497.608,196.642,346773.420000001,6376,1954,5496,9727,7783.13337843999,171.77,12.5757647058824
2010-09-18,1247.946,161.978,347845.07,5273.8,982,754,11779,7284.09999099001,135.15,12.3630588235295
2010-09-19,919.599999999999,147.406,348064.28,3904.6,0,1307,5156,8863.66669499999,64.63,11.9659411764706
2010-09-20,1682.832,195.214,347750.98,7179.80000000001,3323,766,13262,10696.20000439,173.51,12.3271764705883
2010-09-21,1111.376,179.714,346922.85,4768.6,0,679,7969,9874.93331629001,86.48,11.8605882352942
2010-09-22,1510.394,188.33,346543.24,6434.00000000001,2472,1167,11768,9766.23337915,154.07,12.0720588235295
2010-09-23,1449.862,164.938,346643.28,6087.99999999999,1021,755,12002,10386.36664961,137.78,12.0666470588236
2010-09-24,1327.992,185.256,346447.76,5649.99999999999,1739,773,8666,10955.19997583,111.78,11.8606470588236
2010-09-25,1350.486,179.054,346400.88,5738.99999999998,1739,729,9230,10810.09996289,116.98,12.079705882353
2010-09-26,1350.486,179.054,346400.88,5738.99999999998,1739,729,9230,10810.09996289,116.98,12.1232941176471
2010-09-27,1350.486,179.054,346400.88,5738.99999999998,1739,729,9230,10810.09996289,116.98,12.0824117647059
2010-09-28,1403.748,169.954,346186.86,5953,2549,802,8980,11064.79997129,123.31,12.1399411764706
2010-09-29,1684.426,139.41,347361.71,7026,1579,648,13047,12799.7666156,152.74,12.2868823529412
2010-09-30,1248.278,153.236,348923.22,5190.00000000001,0,771,7988,12045.6333243,87.59,12.2839411764706
2010-10-01,1504.82,157.784,346754.85,6296.59999999999,1752,724,11307,11297.33330075,137.83,12.2212352941177
2010-10-02,1923.254,166.086,346612.98,8041.39999999999,3972,741,13532,13809.2333219,182.45,12.8876470588236
2010-10-03,1830.684,202.814,348383.29,7773.80000000004,5000,2564,7738,15209.3999984,153.02,13.0767647058824
2010-10-04,1775.96,187.584,346494.9,7485,1709,722,8252,18916.3333586,106.83,12.6947647058824
2010-10-05,1854.624,212.642,345483.359999999,7807.80000000001,0,3012,12037,15861.3999769,150.49,12.7850000000001
2010-10-06,1315.456,140.568,347437.8,5494.39999999998,1016,527,8055,12326.2666522,95.98,12.9694117647059
2010-10-07,1809.954,180.096,347911.539999999,7614.20000000002,2159,543,12666,14797.899916,153.68,12.8527647058824
2010-10-08,1510.456,200.616,347014.36,6384.2,964,710,9927,13573.2666323,116.01,13.0264705882353
2010-10-09,1611.78,254.02,345885.75,6826.99999999998,959,1585,13132,11186.9999563,156.76,13.0422941176471
2010-10-10,1998.904,327.446,346092.98,8522.19999999998,3325,773,10297,18920.0667294,143.95,13.0785882352942
2010-10-11,1622.59,268.53,345493.720000001,6941.40000000001,1007,5006,8734,12296.1666779,147.47,13.2885294117648
2010-10-12,1579.692,170.268,345975.37,6741.20000000003,1104,780,9812,14632.2000012,116.96,13.2884117647059
2010-10-13,2073.886,172.644,346751.02,8662.79999999998,1988,611,16593,15372.7666808,191.92,13.7292352941177
2010-10-14,2135.122,215.944,346900.63,9015.99999999999,2583,2441,14239,16322.366642,192.63,14.1742352941177
2010-10-15,1596.324,201.54,346744.72,6751.19999999999,712,827,10786,14280.3999713,123.25,14.1738823529412
2010-10-16,1000.014,167.938,348361.19,4228.00000000002,0,645,7656,8365.90000500001,83.01,13.763705882353
2010-10-17,1047.382,185.494,348877.19,4412.20000000001,995,666,4681,11114.3666842,63.42,13.6215294117648
2010-10-18,2713.884,261.184,348215.3,11380.8,2234,10218,16382,16397.40004238,288.34,14.5068823529412
2010-10-19,1925.978,219.57,348354.41,8140.40000000001,1025,4110,9461,17503.6333363,145.96,14.2922352941177
2010-10-20,1727.964,162.564,348837.300000001,7248.39999999999,2154,690,10330,15625.4000237,131.74,14.1670588235295
2010-10-21,1355.198,181.434,350600.289999999,5683.40000000002,755,691,6757,14383.6333514,82.03,14.0211764705883
2010-10-22,1668.892,148.522,349629.41,6887.79999999999,1106,478,12697,13533.8666645,142.81,13.976
2010-10-23,2293.236,213.112,348830.69,9633.19999999998,3737,3883,13465,17135.6000396,210.85,14.651705882353
2010-10-24,2392.462,269.612000000001,349952.5,10039,1984,7543,13256,17091.3666531,227.83,15.0878823529412
2010-10-25,1163.292,159.328,349064.86,4884.80000000001,0,541,6748,12099.2000202,72.89,14.8342352941177
2010-10-26,945.903999999998,173.266,352642.98,3960.60000000001,0,2488,4989,8288.0666715,74.77,14.3519411764706
2010-10-27,1260.278,153.832,354396.54,5216.99999999998,0,2058,8269,10677.6333451,103.27,14.1126470588236
2010-10-28,1463.326,187.24,354605.61,6048.19999999999,1103,2627,9087,11571.7666623,128.17,13.9991176470589
2010-10-29,1204.422,195.72,353870.07,5057.2,1075,726,3911,14361.7000103,57.12,13.6471176470589
2010-10-30,2152.7,195.32,350305.010000001,8969.80000000002,2353,614,15303,17608.3333562,182.7,13.5928823529412
2010-10-31,1476.43,208.082,353513.2,6098.59999999999,1430,678,5589,16910.16665536,76.97,12.9125294117648
2010-11-01,1383.18,187.086,354786.62,5670.20000000002,0,634,8746,13672.9999941,93.8,12.7392941176471
2010-11-02,1191.082,186.52,353933.16,4927.40000000001,0,574,5784,13493.3666976,63.58,12.625
2010-11-03,1293.298,176.264,351761.09,5413.8,1021,1108,6529,12896.9666746,86.58,12.7612352941177
2010-11-04,2555.146,252.438,350139.21,10794.4,6029,11193,10286,15077.7666892,275.08,12.6832352941177
2010-11-05,1736.088,180.498,351036.05,7276.79999999999,0,790,12610,15534.8000129,134,12.6128823529412
2010-11-06,1805.408,193.958,343339.52,7697.00000000002,3255,680,9803,16352.1333338,137.38,12.6460588235295
2010-11-07,1673.816,174.976,343348.54,7151,1026,621,6943,19306.9333013,85.9,12.6688235294118
2010-11-08,1825.54,145.656,342350.01,7737.39999999999,1087,555,13038,15745.6666797,146.8,12.6922941176471
2010-11-09,2022.098,154.67,342414.850000001,8619.80000000002,2097,583,12500,18521.6333273,151.8,12.3449411764706
2010-11-10,1946.534,153.472000000001,344282.070000001,8231.99999999995,1026,5858,13308,12250.23338179,201.92,12.1925294117648
2010-11-11,1773.592,152.188,343769.34,7567.99999999998,3424,2216,6259,17660.8666606,118.99,12.463705882353
2010-11-12,1836.822,151.144,343926.57,7826.19999999999,2054,489,10308,17762.70002593,128.51,12.7798235294118
2010-11-13,2023.174,162.18,344639.149999999,8524.2,1051,589,13853,18226.5666108,154.93,13.083705882353
2010-11-14,2038.392,203.694,344562.91,8686.59999999997,5344,549,8758,19322.1999575,146.51,13.1915882352942
2010-11-15,1747.382,126.716,344950.91,7380.99999999999,1075,4222,8918,14908.0333323,142.15,13.6917647058824
2010-11-16,1509.748,133.598,347324.56,6341.20000000002,0,478,7949,16735.4667108,84.27,13.1127647058824
2010-11-17,1582.032,141.916,347691.23,6668.99999999998,1153,491,8915,15808.1999529,105.59,13.2811176470589
2010-11-18,1652.152,206.196000000001,347064.119999999,7022.79999999998,2175,489,9449,15422.8666612,121.13,13.4418823529412
2010-11-19,1570.4,122.928,345667.33,6593,0,483,11914,13776.333322,123.97,13.7971176470589
2010-11-20,2197.006,153.768,346476,9320.20000000002,4367,2947,11433,17869.7666396,187.47,14.3905882352942
2010-11-21,900.910000000003,119.624,347299.479999999,3798.59999999999,0,506,4778,9731.1666543,52.84,13.0832941176471
2010-11-22,2041.536,142.354,345883.85,8660.4,4855,2110,10136,16924.6000227,171.01,13.301
2010-11-23,1577.536,137.45,346428.76,6731.20000000001,1871,458,7611,16352.26667939,99.4,13.0775882352942
2010-11-24,1796.248,132.46,345644.59,7559.39999999998,1096,2848,12224,13769.4666636,161.68,13.5233529411765
2010-11-25,1431.164,116.128,347812.21,6004.00000000001,1076,426,5072,17278.7333379,65.74,13.0465294117647
2010-11-26,1488.104,120.826,303487.57,6259.79999999998,1080,385,9989,13347.7333357,114.54,12.8273529411765
